PROVINSI,KABUPATEN_KOTA,KECAMATAN,STATUS,KODE_PUM,DESA_KELURAHAN,TANGGAL,KATEGORI,LAKI-LAKI,PEREMPUAN,JUMLAH,RASIO
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK USIA 0 - 6 TAHUN,174,179,353,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152013,TULUNGREJO,02/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,446,642,1.088,"1,44"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152014,KRISIK,17/12/2019,PENDUDUK USIA 18 - 56 TAHUN,3.203,3.117,6.32,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152014,KRISIK,16/01/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,558,517,1.075,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152014,KRISIK,17/12/2019,ANGKATAN KERJA,3.34,3.453,6.793,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152014,KRISIK,16/01/2019,PENDUDUK USIA 0 - 6 TAHUN,99,82,181,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,GANDUSARI,DESA,3505152014,KRISIK,16/01/2019,PENDUDUK USIA 56 TAHUN KE ATAS,467,757,1.224,"1,62"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,853,920,1.773,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,570,580,1.15,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK USIA 0 - 6 TAHUN,226,270,496,"1,19"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,ANGKATAN KERJA,1.234,1.22,2.454,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN,1.23,1.41,2.64,"1,15"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,640,664,1.304,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112001,POJOK,27/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,140,200,340,"1,43"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN,511,510,1.021,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,0,2,2,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,200,192,392,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,ANGKATAN KERJA,612,612,1.224,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,561,558,1.119,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK USIA 0 - 6 TAHUN,80,80,160,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111002,SUMBERDIREN,16/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,209,209,418,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.149,1.237,2.386,"1,08"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK USIA 0 - 6 TAHUN,151,155,306,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,514,492,1.006,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.612,1.554,3.166,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,463,317,780,"0,68"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112005,TINGAL,16/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,467,421,888,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,300,400,700,"1,33"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,1.5,1.2,2.7,"0,80"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,ANGKATAN KERJA,3.325,2,5.325,"0,60"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,PENDUDUK USIA 18 - 56 TAHUN,3.25,3.27,6.52,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,PENDUDUK USIA 0 - 6 TAHUN,340,360,700,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111006,BENCE,03/10/2017,PENDUDUK USIA 56 TAHUN KE ATAS,1.5,1.2,2.7,"0,80"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111003,TAWANGSARI,20/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,969,913,1.882,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111003,TAWANGSARI,20/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,614,571,1.185,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111003,TAWANGSARI,20/12/2020,PENDUDUK USIA 18 - 56 TAHUN,2.6,2.613,5.213,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111003,TAWANGSARI,20/12/2020,PENDUDUK USIA 0 - 6 TAHUN,208,180,388,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,KELURAHAN,3505111003,TAWANGSARI,20/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,639,777,1.416,"1,22"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112007,SLOROK,24/02/2019,PENDUDUK USIA 18 - 56 TAHUN,2.572,2.339,4.911,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.079,1.405,3.484,"0,68"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK USIA 0 - 6 TAHUN,367,453,820,"1,23"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,2.509,3.009,5.518,"1,20"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN,3.69,4.079,7.769,"1,11"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,156,245,401,"1,57"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,1.097,1.98,3.077,"1,80"
JAWA TIMUR,KABUPATEN BLITAR,GARUM,DESA,3505112008,SIDODADI,16/12/2020,ANGKATAN KERJA,509,354,863,"0,70"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN,2.27,2.275,4.545,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,159,219,378,"1,38"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,544,558,1.102,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,ANGKATAN KERJA,2.208,1.959,4.167,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.208,1.959,4.167,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK USIA 0 - 6 TAHUN,300,364,664,"1,21"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505170001,BANGSRI,14/11/2018,PENDUDUK USIA 56 TAHUN KE ATAS,798,901,1.699,"1,13"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,108,189,297,"1,75"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,652,638,1.29,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,ANGKATAN KERJA,108,189,297,"1,75"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.927,1.884,3.811,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,PENDUDUK USIA 0 - 6 TAHUN,195,191,386,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092010,JIWUT,12/07/2017,PENDUDUK USIA 56 TAHUN KE ATAS,637,639,1.276,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,724,730,1.454,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK USIA 0 - 6 TAHUN,101,107,208,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,259,233,492,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN,724,730,1.454,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092008,KRENCENG,15/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,274,193,467,"0,70"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.15,406,2.556,"0,19"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK USIA 0 - 6 TAHUN,82,57,139,"0,70"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,471,499,970,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.456,1.364,2.82,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,739,507,1.246,"0,69"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,454,395,849,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092006,KEMLOKO,14/12/2020,ANGKATAN KERJA,2.889,913,3.802,"0,32"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN,3.268,2.489,5.757,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,1.452,1.101,2.553,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,571,507,1.078,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,ANGKATAN KERJA,3.268,2.489,5.757,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.816,1.388,3.204,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK USIA 0 - 6 TAHUN,252,229,481,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092004,DAYU,27/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,716,347,1.063,"0,48"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092003,NGORAN,17/01/2020,PENDUDUK USIA 56 TAHUN KE ATAS,189,184,373,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092003,NGORAN,17/01/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,450,423,873,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092003,NGORAN,17/01/2020,ANGKATAN KERJA,1.2,1,2.2,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK USIA 18 - 56 TAHUN,2.073,2.097,4.17,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,41,58,99,"1,41"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,663,627,1.29,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,ANGKATAN KERJA,2.934,1.957,4.891,"0,67"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.847,1.542,3.389,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK USIA 0 - 6 TAHUN,319,284,603,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,KELURAHAN,3505091009,NGLEGOK,31/12/2018,PENDUDUK USIA 56 TAHUN KE ATAS,697,678,1.375,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092011,MODANGAN,09/08/2017,ANGKATAN KERJA,89,161,250,"1,81"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092011,MODANGAN,15/08/2017,PENDUDUK USIA 0 - 6 TAHUN,177,100,277,"0,57"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092007,PENATARAN,01/10/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,3.194,3.074,6.268,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092007,PENATARAN,01/10/2020,PENDUDUK USIA 18 - 56 TAHUN,3.498,3.296,6.794,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092007,PENATARAN,01/10/2020,PENDUDUK USIA 0 - 6 TAHUN,372,353,725,"0,95"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,PENDUDUK USIA 18 - 56 TAHUN,2.737,2.852,5.589,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,PENDUDUK USIA 0 - 6 TAHUN,630,616,1.246,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,481,541,1.022,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.414,1.455,3.869,"0,60"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,1.157,1.071,2.228,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,NGLEGOK,DESA,3505092001,SUMBERASRI,11/02/2020,ANGKATAN KERJA,2.414,1.455,3.869,"0,60"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,26/02/2020,PENDUDUK USIA 18 - 56 TAHUN,841,890,1.731,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,20/02/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,103,80,183,"0,78"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,26/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,91,85,176,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,02/03/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,841,890,1.731,"1,06"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,26/02/2020,PENDUDUK USIA 0 - 6 TAHUN,159,141,300,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072012,PLOSOARANG,26/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,329,292,621,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,11/11/2019,PENDUDUK USIA 18 - 56 TAHUN,1.106,1.12,2.226,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,11/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,100,110,210,"1,10"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,22/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,229,211,440,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,11/11/2019,ANGKATAN KERJA,1.361,1.372,2.733,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,11/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.006,1.01,2.016,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,22/12/2020,PENDUDUK USIA 0 - 6 TAHUN,79,102,181,"1,29"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072008,TULISKRIYO,11/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,355,334,689,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.068,1.08,2.148,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,PENDUDUK USIA 0 - 6 TAHUN,178,172,350,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,PENDUDUK USIA 56 TAHUN KE ATAS,178,172,350,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,PENDUDUK USIA 18 - 56 TAHUN,1.136,1.112,2.248,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,68,32,100,"0,47"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,16/05/2017,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,119,116,235,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072007,BENDOWULUNG,05/12/2019,ANGKATAN KERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072006,PURWOREJO,05/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.184,1.143,3.327,"0,52"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072006,PURWOREJO,05/06/2020,PENDUDUK USIA 0 - 6 TAHUN,329,334,663,"1,02"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072006,PURWOREJO,05/06/2020,PENDUDUK USIA 56 TAHUN KE ATAS,745,734,1.479,"0,99"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072006,PURWOREJO,05/06/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,347,1.385,1.732,"3,99"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072006,PURWOREJO,05/06/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,842,785,1.627,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,412,389,801,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,PENDUDUK USIA 0 - 6 TAHUN,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,PENDUDUK USIA 56 TAHUN KE ATAS,248,187,435,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,PENDUDUK USIA 18 - 56 TAHUN,446,386,832,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,78,364,442,"4,67"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,76,73,149,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072002,BENDOSARI,15/11/2020,ANGKATAN KERJA,746,602,1.348,"0,81"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN,2.134,1.678,3.812,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,498,380,878,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,735,647,1.382,"0,88"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,ANGKATAN KERJA,2.005,1.875,3.88,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.555,1.606,3.161,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,20/02/2018,PENDUDUK USIA 0 - 6 TAHUN,318,269,587,"0,85"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072001,KALIPUCUNG,15/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,524,513,1.037,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.122,1.786,3.908,"0,84"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2018,PENDUDUK USIA 0 - 6 TAHUN,729,367,1.096,"0,50"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,787,761,1.548,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2018,PENDUDUK USIA 18 - 56 TAHUN,2.221,2.158,4.379,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,99,372,471,"3,76"
JAWA TIMUR,KABUPATEN BLITAR,SANANKULON,DESA,3505072003,SUMBER,11/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,894,798,1.692,"0,89"
